timestamp,src_ip,http_method,http_path,http_protocol_version,http_status_code,http_response_size,referrer,user_agent
2025-03-11 15:41:38+00:00,193.189.185.113,GET,/api-web/v1/traffic?timespan=720,HTTP/1.1,200,49,https://cyber.ltfe.org/,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36 Edg/134.0.0.0"
2025-03-11 15:41:39+00:00,193.189.185.113,GET,/api-web/v1/chart_data?timespan=720,HTTP/1.1,200,2708,https://cyber.ltfe.org/,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36 Edg/134.0.0.0"
2025-03-11 15:42:39+00:00,193.189.185.113,GET,/api-web/v1/chart_data?timespan=720,HTTP/1.1,200,2708,https://cyber.ltfe.org/,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36 Edg/134.0.0.0"
2025-03-11 15:43:11+00:00,172.171.245.248,GET,/actuator/health,HTTP/1.1,404,48,-,Mozilla/5.0 zgrab/0.x
2025-03-11 15:43:39+00:00,193.189.185.113,GET,/api-web/v1/chart_data?timespan=720,HTTP/1.1,200,2708,https://cyber.ltfe.org/,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36 Edg/134.0.0.0"
2025-03-11 15:44:39+00:00,193.189.185.113,GET,/api-web/v1/chart_data?timespan=720,HTTP/1.1,200,2708,https://cyber.ltfe.org/,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36 Edg/134.0.0.0"
2025-03-11 15:45:39+00:00,193.189.185.113,GET,/api-web/v1/chart_data?timespan=720,HTTP/1.1,200,2708,https://cyber.ltfe.org/,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36 Edg/134.0.0.0"
2025-03-11 15:46:39+00:00,193.189.185.113,GET,/api-web/v1/chart_data?timespan=720,HTTP/1.1,200,2708,https://cyber.ltfe.org/,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36 Edg/134.0.0.0"
2025-03-11 15:46:50+00:00,193.189.185.113,GET,/api-web/v1/traffic?timespan=720,HTTP/1.1,200,49,https://cyber.ltfe.org/,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36 Edg/134.0.0.0"
2025-03-11 15:47:39+00:00,193.189.185.113,GET,/api-web/v1/chart_data?timespan=720,HTTP/1.1,200,2708,https://cyber.ltfe.org/,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36 Edg/134.0.0.0"
2025-03-11 15:48:39+00:00,193.189.185.113,GET,/api-web/v1/chart_data?timespan=720,HTTP/1.1,200,2708,https://cyber.ltfe.org/,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36 Edg/134.0.0.0"
2025-03-11 15:49:39+00:00,193.189.185.113,GET,/api-web/v1/chart_data?timespan=720,HTTP/1.1,200,2708,https://cyber.ltfe.org/,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36 Edg/134.0.0.0"
2025-03-11 15:50:39+00:00,193.189.185.113,GET,/api-web/v1/chart_data?timespan=720,HTTP/1.1,200,2708,https://cyber.ltfe.org/,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36 Edg/134.0.0.0"
2025-03-11 15:51:39+00:00,193.189.185.113,GET,/api-web/v1/chart_data?timespan=720,HTTP/1.1,200,2708,https://cyber.ltfe.org/,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36 Edg/134.0.0.0"
2025-03-11 15:52:02+00:00,193.189.185.113,GET,/api-web/v1/traffic?timespan=720,HTTP/1.1,200,49,https://cyber.ltfe.org/,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36 Edg/134.0.0.0"
2025-03-11 15:52:17+00:00,206.168.34.125,\x00\x0E\x08Y\x922\x0F}k\x1A\x00\x00\x00\x00\x00\x00,400,,400,12,-,-
2025-03-11 15:52:22+00:00,206.168.34.125,\x00\x0E8Y\x922\x0F}k\x1A\x00\x00\x00\x00\x00\x00,400,,400,12,-,-
2025-03-11 15:52:39+00:00,193.189.185.113,GET,/api-web/v1/chart_data?timespan=720,HTTP/1.1,200,2708,https://cyber.ltfe.org/,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36 Edg/134.0.0.0"
2025-03-11 15:53:40+00:00,193.189.185.113,GET,/api-web/v1/chart_data?timespan=720,HTTP/1.1,200,2742,https://cyber.ltfe.org/,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36 Edg/134.0.0.0"
2025-03-11 15:54:40+00:00,193.189.185.113,GET,/api-web/v1/chart_data?timespan=720,HTTP/1.1,200,2742,https://cyber.ltfe.org/,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36 Edg/134.0.0.0"
2025-03-11 15:55:40+00:00,193.189.185.113,GET,/api-web/v1/chart_data?timespan=720,HTTP/1.1,200,2742,https://cyber.ltfe.org/,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36 Edg/134.0.0.0"
2025-03-11 15:56:40+00:00,193.189.185.113,GET,/api-web/v1/chart_data?timespan=720,HTTP/1.1,200,2740,https://cyber.ltfe.org/,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36 Edg/134.0.0.0"
