Time	realtime	Platform	AlgorhithmStage	AutoDoserStatus	StandardProgramID	CoinOperator	CommandParameter	CurrentError	DelayedError	DoorLock	DoorRelay	DrumLight	WaterLevel	EPS_Error	ADS_detergentTime	ADS_SofternerTime	FinalRpm	FinalRpm0	ForbiddenRpmH	Load	ADS_Pump	HandledError	Heater	I1	Inertia	InertiaAccumulator	InertiaSamples	MotorSetPoint	PumpAir	Ionizer	IsSpinFinished	ADS_Valve	MaxAddTime	MaxRed	MaxRpm	Mode_ID	IPMTemperature	MotorPower	MotorSpeed	MotorState	NTC	NTC_Error	Motor_temp	NrRed	NrRepeatSt1	NrStage3	NrStage4	NrStage5	NumAnticrease	Overflow	Peak600	PlannedStage	PumpDrain	DiverterValve	RawInertia	RawUblHigh	RawUblHighCompensated	RawUblLow	RawUblLowCompensated	RpmB	RpmC	S11Reduction	SafetyRelay	SkipSkip	SkipSpin	SpinHandlerTimer	SpinProfile	SpinProfileB	SpinSkipFlag	St8Rpm1	SpinState	SpinTimer	St10Time2	St9Rpm1	StandBy	motor_ramp	StepCounter	SterilTubeAlert	TargetTemperature	TargetWaterLevel	TemperatureID	TimeProgramSelectedTime	TimeToEnd	UIWakeUp	UblAB	UblC	UblEH	UblEL	UblEM	UblFH	UblFL	UblFM	UblH	UblHigh	UblL	UblLow	UblM	UblTestValue	ValveAquaStop	ValveCold1	ValveCold2	ValveCold4	ValveHot	WashPhase	WashTimer	runstep	EPS	ADS_RS1	ForbiddenRpmL	IFull	ADS_RS2	X_RMS	Y_RMS	Z_RMS	ADS_RS3	NTUVoltage	NTU	ADS_RemainDeterMin	ADS_RemainDeterMAX	DrumOffset_Hight	DrumOffset_Low	WashStep	UBL_STABILITY_HIGH	UBL_STABILITY_LOW	OverFlowDetection	InitialParameter0	MotorView	LineVoltage	ADS_RemainSofMin	ADS_RemainSofMAX	Motor_current	MotorDrivePower	Motor_DriveCurrent	DCVolatage	MCU_SW_version	UI_SW_version	PMCUHW_version	WT_Version	WT_CheckSum	VersionCode	SW_Revision	CustomerVersionCodeP	MAT_version	Machine_No	PCU_SW_version	ADS_TankA_statues	ADS_TankB_statues	TankBType	WaterFlowCaculatedFlag	ADS_DetergentPW_ML	ADS_DetergentMW_ML	ADS_SoftenerML	3D_Current_Value_X	3D_Current_Value_Y	3D_Current_Value_Z	3D_Init_Value_X	3D_Init_Value_Y	3D_Init_Value_Z	3D_Limits_F1_X	3D_Limits_F1_Y	3D_Limits_F1_Z	WaterConsumptionMLdivide10	WaterFlowRateMLperS	PowerConsumptionWS	SetDirection	waterlevel_EnforceFlag	NTC_EnforceFlag	3Dsensor_EnforceFlag	ADSswitch_EnforceFlag	EnforceFlag4	EnforceFlag5	EnforceFlag6	EnforceFlag7	3DReduction	workFlag2	workFlag3	workFlag4	workFlag5	workFlag6	workFlag7	
2024-10-04 10:17:54.53	0:19:01.125849	8	0	0	Spin	0	0	0	0	1	0	8	-7.0	0	0	0	1143	1143	1050	0	0	0	0	3500	0	114	0	1143	0	6	1	0	0	30	1143	0	64	530	1144	2	26.2	0	53	12	0	12	13	2	1	0	1	10	1	0	65535	438	0	145	0	1200	1000	0	0	0	0	0	8	0	0	400	0	0	150	600	1	5	10	0	0	0	0	0	4	1	0	0	1000	289	1200	1000	289	1000	1000	508	289	429	1200	0	0	0	0	0	0	10	0	2	6238	1	1050	1000	1	0	0	0	1	0	0	0	0	100	125	58	6	19	0	0	0	220	0	0	0	0	0	0	000.000.028	001.000.025	4	000.003.010	0	916768_0	48	ENWM76/1A-6-9-S-I-W	3.5.5.5		001.000.079	0	0	5	1	0	0	0	20	11	5	19	11	6	32767	32767	32767	0	0	58	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2024-10-04 10:17:55.54	0:19:02.131315	8	0	0	Spin	0	0	0	0	1	0	8	-7.0	0	0	0	1143	1143	1050	0	0	0	0	3500	0	114	0	1143	0	6	1	0	0	30	1143	0	64	532	1143	2	26.2	0	53	12	0	12	13	2	1	0	1	10	1	0	65535	438	0	145	0	1200	1000	0	0	0	0	0	8	0	0	400	0	0	150	600	1	5	10	0	0	0	0	0	4	1	0	0	1000	289	1200	1000	289	1000	1000	508	289	429	1200	0	0	0	0	0	0	10	0	2	6238	1	1050	1000	1	0	0	0	1	0	0	0	0	100	125	58	6	19	0	0	0	218	0	0	0	0	0	0	000.000.028	001.000.025	4	000.003.010	0	916768_0	48	ENWM76/1A-6-9-S-I-W	3.5.5.5		001.000.079	0	0	5	1	0	0	0	10	18	11	16	12	11	32767	32767	32767	0	0	58	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2024-10-04 10:17:56.58	0:19:03.178856	8	0	0	Spin	0	0	0	0	1	0	8	-6.7	0	0	0	1143	1143	1050	0	0	0	0	3500	0	114	0	1143	0	6	1	0	0	30	1143	0	64	530	1143	2	26.2	0	53	12	0	12	13	2	1	0	1	10	1	0	65535	438	0	145	0	1200	1000	0	0	0	0	0	8	0	0	400	0	0	150	600	1	5	10	0	0	0	0	0	4	1	0	0	1000	289	1200	1000	289	1000	1000	508	289	429	1200	0	0	0	0	0	0	10	0	2	6237	1	1050	1000	1	0	0	0	1	0	0	0	0	100	125	58	6	19	0	0	0	220	0	0	0	0	0	0	000.000.028	001.000.025	4	000.003.010	0	916768_0	48	ENWM76/1A-6-9-S-I-W	3.5.5.5		001.000.079	0	0	5	1	0	0	0	14	16	4	19	16	7	32767	32767	32767	0	0	58	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2024-10-04 10:17:57.59	0:19:04.187469	8	0	0	Spin	0	0	0	0	1	0	8	-7.0	0	0	0	1143	1143	1050	0	0	0	0	3500	0	114	0	1143	0	6	1	0	0	30	1143	0	64	526	1143	2	26.2	0	53	12	0	12	13	2	1	0	1	10	1	0	65535	438	0	145	0	1200	1000	0	0	0	0	0	8	0	0	400	0	0	150	600	1	5	10	0	0	0	0	0	4	1	0	0	1000	289	1200	1000	289	1000	1000	508	289	429	1200	0	0	0	0	0	0	10	0	2	6238	1	1050	1000	1	0	0	0	1	0	0	0	0	100	125	58	6	19	0	0	0	220	0	0	0	0	0	0	000.000.028	001.000.025	4	000.003.010	0	916768_0	48	ENWM76/1A-6-9-S-I-W	3.5.5.5		001.000.079	0	0	5	1	0	0	0	23	14	2	11	13	7	32767	32767	32767	0	0	58	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2024-10-04 10:17:58.53	0:19:05.122414	8	0	0	Spin	0	0	0	0	1	0	8	-6.7	0	0	0	1143	1143	1050	0	0	0	0	3500	0	114	0	1143	0	6	1	0	0	30	1143	0	64	526	1143	2	26.2	0	53	12	0	12	13	2	1	0	1	10	1	0	65535	438	0	145	0	1200	1000	0	0	0	0	0	8	0	0	400	0	0	150	600	1	5	10	0	0	0	0	0	4	1	0	0	1000	289	1200	1000	289	1000	1000	508	289	429	1200	0	0	0	0	0	0	10	0	2	6237	1	1050	1000	1	0	0	0	1	0	0	0	0	100	125	58	6	19	0	0	0	220	0	0	0	0	0	0	000.000.028	001.000.025	4	000.003.010	0	916768_0	48	ENWM76/1A-6-9-S-I-W	3.5.5.5		001.000.079	0	0	5	1	0	0	0	20	25	12	24	17	9	32767	32767	32767	0	0	58	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2024-10-04 10:17:59.51	0:19:06.107324	8	0	0	Spin	0	0	0	0	1	0	8	-6.7	0	0	0	1143	1143	1050	0	0	0	0	3500	0	114	0	1143	0	6	1	0	0	30	1143	0	64	533	1143	2	26.2	0	53	12	0	12	13	2	1	0	1	10	0	0	65535	438	0	145	0	1200	1000	0	0	0	0	0	8	0	0	400	0	0	150	600	1	5	10	0	0	0	0	0	4	1	0	0	1000	289	1200	1000	289	1000	1000	508	289	429	1200	0	0	0	0	0	0	10	0	2	6237	1	1050	1000	1	0	0	0	1	0	0	0	0	100	125	58	6	19	0	0	0	220	0	0	0	0	0	0	000.000.028	001.000.025	4	000.003.010	0	916768_0	48	ENWM76/1A-6-9-S-I-W	3.5.5.5		001.000.079	0	0	5	1	0	0	0	29	12	8	19	11	9	32767	32767	32767	0	0	59	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2024-10-04 10:18:00.51	0:19:07.100551	8	0	0	Spin	0	0	0	0	1	0	8	-6.7	0	0	0	1143	1143	1050	0	0	0	0	3500	0	114	0	1143	0	6	1	0	0	30	1143	0	64	522	1143	2	26.2	0	53	12	0	12	13	2	1	0	1	10	0	0	65535	438	0	145	0	1200	1000	0	0	0	0	0	8	0	0	400	0	0	150	600	1	5	10	0	0	0	0	0	4	1	0	0	1000	289	1200	1000	289	1000	1000	508	289	429	1200	0	0	0	0	0	0	10	0	2	6237	1	1050	1000	1	0	0	0	1	0	0	0	0	100	125	58	6	19	0	0	0	220	0	0	0	0	0	0	000.000.028	001.000.025	4	000.003.010	0	916768_0	48	ENWM76/1A-6-9-S-I-W	3.5.5.5		001.000.079	0	0	5	1	0	0	0	15	19	17	14	16	11	32767	32767	32767	0	0	59	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2024-10-04 10:18:01.53	0:19:08.127152	8	0	0	Spin	0	0	0	0	1	0	8	-7.2	0	0	0	1143	1143	1050	0	0	0	0	3500	0	114	0	1143	0	6	1	0	0	30	1143	0	64	522	1144	2	26.2	0	53	12	0	12	13	2	1	0	1	10	0	0	65535	438	0	145	0	1200	1000	0	0	0	0	0	8	0	0	400	0	0	150	600	1	5	10	0	0	0	0	0	4	1	0	0	1000	289	1200	1000	289	1000	1000	508	289	429	1200	0	0	0	0	0	0	10	0	2	6239	1	1050	1000	1	0	0	0	1	0	0	0	0	100	125	58	6	19	0	0	0	220	0	0	0	0	0	0	000.000.028	001.000.025	4	000.003.010	0	916768_0	48	ENWM76/1A-6-9-S-I-W	3.5.5.5		001.000.079	0	0	5	1	0	0	0	30	11	17	23	13	13	32767	32767	32767	0	0	59	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2024-10-04 10:18:02.52	0:19:09.115615	8	0	0	Spin	0	0	0	0	1	0	8	-7.0	0	0	0	1143	1143	1050	0	0	0	0	3500	0	114	0	1143	0	6	1	0	0	30	1143	0	64	536	1143	2	26.2	0	53	12	0	12	13	2	1	0	1	10	1	0	65535	438	0	145	0	1200	1000	0	0	0	0	0	8	0	0	400	0	0	150	600	1	5	10	0	0	0	0	0	4	1	0	0	1000	289	1200	1000	289	1000	1000	508	289	429	1200	0	0	0	0	0	0	10	0	2	6238	1	1050	1000	1	0	0	0	1	0	0	0	0	100	125	58	6	19	0	0	0	220	0	0	0	0	0	0	000.000.028	001.000.025	4	000.003.010	0	916768_0	48	ENWM76/1A-6-9-S-I-W	3.5.5.5		001.000.079	0	0	5	1	0	0	0	19	9	7	15	9	8	32767	32767	32767	0	0	59	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2024-10-04 10:18:03.52	0:19:10.116969	8	0	0	Spin	0	0	0	0	1	0	8	-7.0	0	0	0	1143	1143	1050	0	0	0	0	3500	0	114	0	1143	0	6	1	0	0	30	1143	0	64	532	1143	2	26.2	0	53	12	0	12	13	2	1	0	1	10	1	0	65535	438	0	145	0	1200	1000	0	0	0	0	0	8	0	0	400	0	0	150	600	1	5	10	0	0	0	0	0	4	1	0	0	1000	289	1200	1000	289	1000	1000	508	289	429	1200	0	0	0	0	0	0	10	0	2	6238	1	1050	1000	1	0	0	0	1	0	0	0	0	100	125	58	6	19	0	0	0	220	0	0	0	0	0	0	000.000.028	001.000.025	4	000.003.010	0	916768_0	48	ENWM76/1A-6-9-S-I-W	3.5.5.5		001.000.079	0	0	5	1	0	0	0	23	13	5	26	16	6	32767	32767	32767	0	0	59	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2024-10-04 10:18:04.54	0:19:11.138902	8	0	0	Spin	0	0	0	0	1	0	8	-6.7	0	0	0	1143	1143	1050	0	0	0	0	3500	0	114	0	1143	0	6	1	0	0	30	1143	0	64	525	1143	2	26.2	0	53	12	0	12	13	2	1	0	1	10	1	0	65535	438	0	145	0	1200	1000	0	0	0	0	0	8	0	0	400	0	0	150	600	1	5	10	0	0	0	0	0	4	1	0	0	1000	289	1200	1000	289	1000	1000	508	289	429	1200	0	0	0	0	0	0	10	0	2	6237	1	1050	1000	1	0	0	0	1	0	0	0	0	100	125	58	6	19	0	0	0	220	0	0	0	0	0	0	000.000.028	001.000.025	4	000.003.010	0	916768_0	48	ENWM76/1A-6-9-S-I-W	3.5.5.5		001.000.079	0	0	5	1	0	0	0	17	16	15	23	9	9	32767	32767	32767	0	0	59	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2024-10-04 10:18:05.50	0:19:12.099215	8	0	0	Spin	0	0	0	0	1	0	8	-6.7	0	0	0	1143	1143	1050	0	0	0	0	3500	0	114	0	1143	0	6	1	0	0	30	1143	0	64	525	1143	2	26.2	0	53	12	0	12	13	2	1	0	1	10	1	0	65535	438	0	145	0	1200	1000	0	0	0	0	0	8	0	0	400	0	0	150	600	1	5	10	0	0	0	0	0	4	1	0	0	1000	289	1200	1000	289	1000	1000	508	289	429	1200	0	0	0	0	0	0	10	0	2	6237	1	1050	1000	1	0	0	0	1	0	0	0	0	100	125	58	6	19	0	0	0	220	0	0	0	0	0	0	000.000.028	001.000.025	4	000.003.010	0	916768_0	48	ENWM76/1A-6-9-S-I-W	3.5.5.5		001.000.079	0	0	5	1	0	0	0	25	16	5	20	17	6	32767	32767	32767	0	0	60	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2024-10-04 10:18:06.55	0:19:13.143503	8	0	0	Spin	0	0	0	0	1	0	8	-6.7	0	0	0	1143	1143	1050	0	0	0	0	3500	0	114	0	1143	0	6	1	0	0	30	1143	0	64	532	1143	2	26.2	0	53	12	0	12	13	2	1	0	1	10	1	0	65535	438	0	145	0	1200	1000	0	0	0	0	0	8	0	0	400	0	0	150	600	1	5	10	0	0	0	0	0	4	1	0	0	1000	289	1200	1000	289	1000	1000	508	289	429	1200	0	0	0	0	0	0	10	0	2	6237	1	1050	1000	1	0	0	0	1	0	0	0	0	100	125	58	6	19	0	0	0	220	0	0	0	0	0	0	000.000.028	001.000.025	4	000.003.010	0	916768_0	48	ENWM76/1A-6-9-S-I-W	3.5.5.5		001.000.079	0	0	5	1	0	0	0	14	22	6	11	16	4	32767	32767	32767	0	0	60	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2024-10-04 10:18:07.56	0:19:14.157881	8	0	0	Spin	0	0	0	0	1	0	8	-7.0	0	0	0	1143	1143	1050	0	0	0	0	3500	0	114	0	1143	0	6	1	0	0	30	1143	0	64	529	1143	2	26.2	0	53	12	0	12	13	2	1	0	1	10	1	0	65535	438	0	145	0	1200	1000	0	0	0	0	0	8	0	0	400	0	0	150	600	1	5	10	0	0	0	0	0	4	1	0	0	1000	289	1200	1000	289	1000	1000	508	289	429	1200	0	0	0	0	0	0	10	0	2	6238	1	1050	1000	1	0	0	0	1	0	0	0	0	100	125	58	6	19	0	0	0	220	0	0	0	0	0	0	000.000.028	001.000.025	4	000.003.010	0	916768_0	48	ENWM76/1A-6-9-S-I-W	3.5.5.5		001.000.079	0	0	5	1	0	0	0	20	17	3	20	15	6	32767	32767	32767	0	0	60	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2024-10-04 10:18:08.52	0:19:15.114726	8	0	0	Spin	0	0	0	0	1	0	8	-7.0	0	0	0	1143	1143	1050	0	0	0	0	3500	0	114	0	1143	0	6	1	0	0	30	1143	0	64	529	1143	2	26.2	0	53	12	0	12	13	2	1	0	1	10	1	0	65535	438	0	145	0	1200	1000	0	0	0	0	0	8	0	0	400	0	0	150	600	1	5	10	0	0	0	0	0	4	1	0	0	1000	289	1200	1000	289	1000	1000	508	289	429	1200	0	0	0	0	0	0	10	0	2	6238	1	1050	1000	1	0	0	0	1	0	0	0	0	100	125	58	6	19	0	0	0	220	0	0	0	0	0	0	000.000.028	001.000.025	4	000.003.010	0	916768_0	48	ENWM76/1A-6-9-S-I-W	3.5.5.5		001.000.079	0	0	5	1	0	0	0	25	22	8	24	22	8	32767	32767	32767	0	0	60	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2024-10-04 10:18:09.53	0:19:16.119700	8	0	0	Spin	0	0	0	0	1	0	8	-7.0	0	0	0	1143	1143	1050	0	0	0	0	3500	0	114	0	1143	0	6	1	0	0	30	1143	0	64	534	1143	2	26.2	0	53	12	0	12	13	2	1	0	1	10	1	0	65535	438	0	145	0	1200	1000	0	0	0	0	0	8	0	0	400	0	0	150	600	1	5	10	0	0	0	0	0	4	1	0	0	1000	289	1200	1000	289	1000	1000	508	289	429	1200	0	0	0	0	0	0	10	0	2	6238	1	1050	1000	1	0	0	0	1	0	0	0	0	100	125	58	6	19	0	0	0	218	0	0	0	0	0	0	000.000.028	001.000.025	4	000.003.010	0	916768_0	48	ENWM76/1A-6-9-S-I-W	3.5.5.5		001.000.079	0	0	5	1	0	0	0	17	10	9	18	13	5	32767	32767	32767	0	0	60	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2024-10-04 10:18:10.53	0:19:17.125782	8	0	0	Spin	0	0	0	0	1	0	8	-7.0	0	0	0	1143	1143	1050	0	0	0	0	3500	0	114	0	1143	0	6	1	0	0	30	1143	0	64	530	1143	2	26.2	0	53	12	0	12	13	2	1	0	1	10	1	0	65535	438	0	145	0	1200	1000	0	0	0	0	0	8	0	0	400	0	0	150	600	1	5	10	0	0	0	0	0	4	1	0	0	1000	289	1200	1000	289	1000	1000	508	289	429	1200	0	0	0	0	0	0	10	0	2	6238	1	1050	1000	1	0	0	0	1	0	0	0	0	100	125	58	6	19	0	0	0	220	0	0	0	0	0	0	000.000.028	001.000.025	4	000.003.010	0	916768_0	48	ENWM76/1A-6-9-S-I-W	3.5.5.5		001.000.079	0	0	5	1	0	0	0	11	13	3	19	15	7	32767	32767	32767	0	0	60	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2024-10-04 10:18:11.53	0:19:18.128654	8	0	0	Spin	0	0	0	0	1	0	8	-7.0	0	0	0	1143	1143	1050	0	0	0	0	3500	0	114	0	1143	0	6	1	0	0	30	1143	0	65	529	1143	2	26.2	0	54	12	0	12	13	2	1	0	1	10	1	0	65535	438	0	145	0	1200	1000	0	0	0	0	0	8	0	0	400	0	0	150	600	1	5	10	0	0	0	0	0	4	1	0	0	1000	289	1200	1000	289	1000	1000	508	289	429	1200	0	0	0	0	0	0	10	0	2	6238	1	1050	1000	1	0	0	0	1	0	0	0	0	100	125	58	6	19	0	0	0	218	0	0	0	0	0	0	000.000.028	001.000.025	4	000.003.010	0	916768_0	48	ENWM76/1A-6-9-S-I-W	3.5.5.5		001.000.079	0	0	5	1	0	0	0	16	21	11	18	16	11	32767	32767	32767	0	0	60	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2024-10-04 10:18:12.55	0:19:19.142644	8	0	0	Spin	0	0	0	0	1	0	8	-6.7	0	0	0	1143	1143	1050	0	0	0	0	3500	0	114	0	1143	0	6	1	0	0	30	1143	0	65	529	1143	2	26.3	0	54	12	0	12	13	2	1	0	1	10	1	0	65535	438	0	145	0	1200	1000	0	0	0	0	0	8	0	0	400	0	0	150	600	1	5	10	0	0	0	0	0	4	1	0	0	1000	289	1200	1000	289	1000	1000	508	289	429	1200	0	0	0	0	0	0	10	0	2	6237	1	1050	1000	1	0	0	0	1	0	0	0	0	100	125	58	6	19	0	0	0	218	0	0	0	0	0	0	000.000.028	001.000.025	4	000.003.010	0	916768_0	48	ENWM76/1A-6-9-S-I-W	3.5.5.5		001.000.079	0	0	5	1	0	0	0	21	9	11	26	12	14	32767	32767	32767	0	0	61	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2024-10-04 10:18:13.56	0:19:20.158964	8	0	0	Spin	0	0	0	0	1	0	8	-6.7	0	0	0	1143	1143	1050	0	0	0	0	3500	0	114	0	1143	0	6	1	0	0	30	1143	0	65	526	1143	2	26.3	0	54	12	0	12	13	2	1	0	1	10	1	0	65535	438	0	145	0	1200	1000	0	0	0	0	0	8	0	0	400	0	0	150	600	1	5	10	0	0	0	0	0	4	1	0	0	1000	289	1200	1000	289	1000	1000	508	289	429	1200	0	0	0	0	0	0	10	0	2	6237	1	1050	1000	1	0	0	0	1	0	0	0	0	100	125	58	6	19	0	0	0	218	0	0	0	0	0	0	000.000.028	001.000.025	4	000.003.010	0	916768_0	48	ENWM76/1A-6-9-S-I-W	3.5.5.5		001.000.079	0	0	5	1	0	0	0	12	29	13	14	16	11	32767	32767	32767	0	0	61	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2024-10-04 10:18:14.53	0:19:21.123585	8	0	0	Spin	0	0	0	0	1	0	8	-6.5	0	0	0	1143	1143	1050	0	0	0	0	3500	0	114	0	1143	0	6	1	0	0	30	1143	0	65	534	1143	2	26.3	0	55	12	0	12	13	2	1	0	1	10	1	0	65535	438	0	145	0	1200	1000	0	0	0	0	0	8	0	0	400	0	0	150	600	1	5	10	0	0	0	0	0	4	1	0	0	1000	289	1200	1000	289	1000	1000	508	289	429	1200	0	0	0	0	0	0	10	0	2	6236	1	1050	1000	1	0	0	0	1	0	0	0	0	100	125	58	6	19	0	0	0	218	0	0	0	0	0	0	000.000.028	001.000.025	4	000.003.010	0	916768_0	48	ENWM76/1A-6-9-S-I-W	3.5.5.5		001.000.079	0	0	5	1	0	0	0	17	15	5	17	13	7	32767	32767	32767	0	0	61	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2024-10-04 10:18:15.55	0:19:22.143530	8	0	0	Spin	0	0	0	0	1	0	8	-6.7	0	0	0	1143	1143	1050	0	0	0	0	3500	0	114	0	1143	0	6	1	0	0	30	1143	0	65	534	1142	2	26.3	0	55	12	0	12	13	2	1	0	1	10	1	0	65535	438	0	145	0	1200	1000	0	0	0	0	0	8	0	0	400	0	0	150	600	1	5	10	0	0	0	0	0	4	1	0	0	1000	289	1200	1000	289	1000	1000	508	289	429	1200	0	0	0	0	0	0	10	0	2	6237	1	1050	1000	1	0	0	0	1	0	0	0	0	100	125	58	6	19	0	0	0	218	0	0	0	0	0	0	000.000.028	001.000.025	4	000.003.010	0	916768_0	48	ENWM76/1A-6-9-S-I-W	3.5.5.5		001.000.079	0	0	5	1	0	0	0	17	11	5	24	13	6	32767	32767	32767	0	0	61	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2024-10-04 10:18:16.56	0:19:23.154737	8	0	0	Spin	0	0	0	0	1	0	8	-6.7	0	0	0	1143	1143	1050	0	0	0	0	3500	0	114	0	1143	0	6	1	0	0	30	1143	0	65	528	1143	2	26.3	0	55	12	0	12	13	2	1	0	1	10	1	0	65535	438	0	145	0	1200	1000	0	0	0	0	0	8	0	0	400	0	0	150	600	1	5	10	0	0	0	0	0	4	1	0	0	1000	289	1200	1000	289	1000	1000	508	289	429	1200	0	0	0	0	0	0	10	0	2	6237	1	1050	1000	1	0	0	0	1	0	0	0	0	100	125	58	6	19	0	0	0	218	0	0	0	0	0	0	000.000.028	001.000.025	4	000.003.010	0	916768_0	48	ENWM76/1A-6-9-S-I-W	3.5.5.5		001.000.079	0	0	5	1	0	0	0	13	13	7	18	11	9	32767	32767	32767	0	0	61	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2024-10-04 10:18:17.52	0:19:24.110699	8	0	0	Spin	0	0	0	0	1	0	8	-6.7	0	0	0	1143	1143	1050	0	0	0	0	3500	0	114	0	1143	0	6	1	0	0	30	1143	0	65	529	1142	2	26.3	0	55	12	0	12	13	2	1	0	1	10	1	0	65535	438	0	145	0	1200	1000	0	0	0	0	0	8	0	0	400	0	0	150	600	1	5	10	0	0	0	0	0	4	1	0	0	1000	289	1200	1000	289	1000	1000	508	289	429	1200	0	0	0	0	0	0	10	0	2	6237	1	1050	1000	1	0	0	0	1	0	0	0	0	100	125	58	6	19	0	0	0	218	0	0	0	0	0	0	000.000.028	001.000.025	4	000.003.010	0	916768_0	48	ENWM76/1A-6-9-S-I-W	3.5.5.5		001.000.079	0	0	5	1	0	0	0	17	19	3	17	18	4	32767	32767	32767	0	0	61	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2024-10-04 10:18:18.53	0:19:25.121723	8	0	0	Spin	0	0	0	0	1	0	8	-6.7	0	0	0	1143	1143	1050	0	0	0	0	3500	0	114	0	1143	0	6	1	0	0	30	1143	0	65	529	1142	2	26.3	0	55	12	0	12	13	2	1	0	1	10	1	0	65535	438	0	145	0	1200	1000	0	0	0	0	0	8	0	0	400	0	0	150	600	1	5	10	0	0	0	0	0	4	1	0	0	1000	289	1200	1000	289	1000	1000	508	289	429	1200	0	0	0	0	0	0	10	0	2	6237	1	1050	1000	1	0	0	0	1	0	0	0	0	100	125	58	6	19	0	0	0	220	0	0	0	0	0	0	000.000.028	001.000.025	4	000.003.010	0	916768_0	48	ENWM76/1A-6-9-S-I-W	3.5.5.5		001.000.079	0	0	5	1	0	0	0	15	9	6	16	13	6	32767	32767	32767	0	0	62	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2024-10-04 10:18:19.52	0:19:26.118591	8	0	0	Spin	0	0	0	0	1	0	8	-6.7	0	0	0	1143	1143	1050	0	0	0	0	3500	0	114	0	1143	0	6	1	0	0	30	1143	0	65	529	1143	2	26.3	0	55	12	0	12	13	2	1	0	1	10	1	0	65535	438	0	145	0	1200	1000	0	0	0	0	0	8	0	0	400	0	0	150	600	1	5	10	0	0	0	0	0	4	1	0	0	1000	289	1200	1000	289	1000	1000	508	289	429	1200	0	0	0	0	0	0	10	0	2	6237	1	1050	1000	1	0	0	0	1	0	0	0	0	100	125	58	6	19	0	0	0	220	0	0	0	0	0	0	000.000.028	001.000.025	4	000.003.010	0	916768_0	48	ENWM76/1A-6-9-S-I-W	3.5.5.5		001.000.079	0	0	5	1	0	0	0	13	6	6	14	7	6	32767	32767	32767	0	0	62	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2024-10-04 10:18:20.53	0:19:27.129260	8	0	0	Spin	0	0	0	0	1	0	8	-7.0	0	0	0	1143	1143	1050	0	0	0	0	3500	0	114	0	1143	0	6	1	0	0	30	1143	0	65	526	1143	2	26.3	0	55	12	0	12	13	2	1	0	1	10	1	0	65535	438	0	145	0	1200	1000	0	0	0	0	0	8	0	0	400	0	0	150	600	1	5	10	0	0	0	0	0	4	1	0	0	1000	289	1200	1000	289	1000	1000	508	289	429	1200	0	0	0	0	0	0	10	0	2	6238	1	1050	1000	1	0	0	0	1	0	0	0	0	100	125	58	6	19	0	0	0	220	0	0	0	0	0	0	000.000.028	001.000.025	4	000.003.010	0	916768_0	48	ENWM76/1A-6-9-S-I-W	3.5.5.5		001.000.079	0	0	5	1	0	0	0	25	7	7	20	9	6	32767	32767	32767	0	0	62	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
